Datetime,Open,High,Low,Close,Volume
2019-11-15,447.0,467.85,435.6,463.1,4165055
2019-11-18,463.0,471.9,457.5,459.75,132644
2019-11-19,461.0,477.5,461.0,471.75,135271
2019-11-20,474.7,484.05,468.85,482.65,148595
2019-11-21,484.7,492.0,476.8,485.5,139369
2019-11-22,485.1,486.0,472.8,478.55,142961
2019-11-25,478.0,485.4,476.05,483.35,68153
2019-11-26,484.0,490.0,476.65,478.3,58554
2019-11-27,474.8,474.8,464.9,467.75,114132
2019-11-28,474.0,476.35,464.45,468.15,103293
2019-11-29,466.0,473.2,465.65,466.6,30186
2019-12-02,469.95,470.0,455.45,464.35,79576
2019-12-03,464.5,466.0,460.5,464.7,43763
2019-12-04,468.0,471.5,462.0,469.9,45668
2019-12-05,471.0,471.0,460.7,462.0,36367
2019-12-06,465.0,466.8,454.0,455.6,31058
2019-12-09,455.65,457.5,444.55,447.75,382900
2019-12-10,450.2,455.0,449.65,453.0,120791
2019-12-11,452.85,452.9,446.85,449.7,47213
2019-12-12,454.0,463.05,452.55,460.6,121082
2019-12-13,462.0,464.8,456.55,461.35,47653
2019-12-16,463.1,464.35,457.25,458.6,27962
2019-12-17,463.7,466.0,460.55,463.85,62434
2019-12-18,464.0,469.0,462.0,467.75,40048
2019-12-19,467.8,471.25,464.85,467.65,40331
2019-12-20,469.7,474.4,463.8,465.65,94600
2019-12-23,468.7,468.9,464.6,467.75,22192
2019-12-24,467.0,479.85,465.95,478.6,171550
2019-12-26,479.5,482.85,472.75,474.15,78291
2019-12-27,472.35,483.35,472.35,481.4,68994
2019-12-30,481.0,487.0,478.55,479.8,43049
2019-12-31,480.5,484.0,477.05,478.45,40847
2020-01-01,478.6,479.25,474.9,476.05,39290
2020-01-02,478.2,478.95,472.3,473.7,47578
2020-01-03,475.0,475.4,467.4,470.25,122988
2020-01-06,467.0,469.95,461.4,466.75,56472
2020-01-07,466.0,470.0,463.85,468.75,61613
2020-01-08,465.8,469.85,463.4,464.55,160399
2020-01-09,468.7,473.2,468.2,470.0,50275
2020-01-10,470.95,477.0,470.25,473.15,43856
2020-01-13,476.0,482.1,475.0,477.45,31416
2020-01-14,481.85,485.45,479.8,484.4,38678
2020-01-15,485.0,485.8,480.0,483.7,26298
2020-01-16,484.0,487.25,478.8,479.95,33360
2020-01-17,480.0,482.9,476.8,480.25,21890
2020-01-20,483.4,483.4,476.9,480.15,103971
2020-01-21,477.1,478.95,472.15,473.25,23409
2020-01-22,473.05,480.0,470.3,471.75,27256
2020-01-23,462.2,475.5,460.0,464.8,115409
2020-01-24,465.8,467.8,456.6,458.1,98610
2020-01-27,458.0,466.75,454.9,464.65,101972
2020-01-28,466.0,467.45,459.45,464.65,52996
2020-01-29,466.2,467.3,460.3,461.35,32660
2020-01-30,462.1,462.1,446.55,451.5,70849
2020-01-31,462.95,462.95,442.4,446.9,108172
2020-02-01,446.9,451.9,438.0,442.8,60527
2020-02-03,446.0,450.3,439.7,444.4,24496
2020-02-04,445.55,452.4,444.45,448.6,48503
2020-02-05,450.0,458.5,437.5,446.8,137269
2020-02-06,460.0,462.85,435.6,439.7,150078
2020-02-07,438.5,445.5,437.65,443.15,69307
2020-02-10,445.0,450.8,442.15,444.85,191311
2020-02-11,446.25,451.95,443.5,450.65,133014
2020-02-12,452.0,454.7,445.15,446.75,52113
2020-02-13,444.0,448.55,440.7,443.55,103493
2020-02-14,444.05,448.55,441.55,446.95,127209
2020-02-17,446.95,446.95,430.25,431.7,208623
2020-02-18,434.55,437.5,428.5,435.65,180346
2020-02-19,437.85,448.8,437.85,447.45,74148
2020-02-20,447.55,448.5,434.3,435.55,216442
2020-02-24,436.85,436.85,426.5,430.3,48623
2020-02-25,430.0,432.1,420.0,425.35,127033
2020-02-26,402.2,424.85,401.0,422.45,147283
2020-02-27,414.7,422.35,409.2,421.45,245101
2020-02-28,417.8,417.8,398.0,401.45,82925
2020-03-02,405.0,410.85,394.45,403.7,120065
2020-03-03,403.5,428.25,403.5,425.7,127680
2020-03-04,427.0,449.45,420.15,447.7,209158
2020-03-05,449.5,471.0,438.15,440.45,312408
2020-03-06,435.0,438.0,423.25,433.95,102569
2020-03-09,428.0,432.15,424.0,425.55,63795
2020-03-11,430.0,430.0,410.5,417.55,82174
2020-03-12,423.0,423.0,391.0,394.85,215068
2020-03-13,391.0,434.3,356.75,425.2,417557
2020-03-16,418.0,423.7,392.6,396.4,117419
2020-03-17,395.5,421.85,391.0,401.75,128939
2020-03-18,407.55,411.0,381.85,386.7,167071
2020-03-19,379.8,390.45,363.85,374.6,112338
2020-03-20,380.0,399.75,372.95,393.6,91634
2020-03-23,385.0,432.0,371.65,377.6,178038
2020-03-24,389.7,409.75,372.6,377.65,175654
2020-03-25,378.0,394.7,374.2,376.7,153574
2020-03-26,384.5,394.1,381.1,386.65,130846
2020-03-27,397.7,410.65,391.35,408.45,212003
2020-03-30,414.0,438.8,408.0,432.1,283295
2020-03-31,444.0,447.85,421.0,423.0,248647
2020-04-01,430.0,431.0,410.6,413.55,164908
2020-04-03,425.0,452.7,417.1,449.1,510721
2020-04-07,470.0,509.35,452.25,491.95,769261
2020-04-08,498.8,529.95,490.85,513.0,728417
2020-04-09,564.3,595.0,564.3,579.5,947216
2020-04-13,600.1,608.45,583.0,592.7,572561
2020-04-15,608.0,614.05,579.05,592.55,660353
2020-04-16,593.8,612.6,581.3,600.55,485439
2020-04-17,610.0,615.55,595.0,598.1,319823
2020-04-20,599.75,599.75,580.15,584.75,246240
2020-04-21,581.9,609.4,570.8,590.8,484147
2020-04-22,592.05,611.0,585.15,587.1,235467
2020-04-23,589.0,603.6,578.4,586.65,290668
2020-04-24,589.8,605.7,584.3,599.6,421036
2020-04-27,604.0,632.05,600.95,608.7,508683
2020-04-28,617.95,621.15,593.55,598.45,216214
2020-04-29,613.0,613.0,590.4,596.65,208477
2020-04-30,607.9,611.1,586.5,589.5,337580
2020-05-04,593.7,616.5,580.7,612.0,679739
2020-05-05,623.0,623.0,595.6,597.05,294512
2020-05-06,597.0,605.9,590.0,592.05,233083
2020-05-07,598.9,601.8,587.25,589.4,133557
2020-05-08,595.4,601.0,589.55,591.85,135817
2020-05-11,600.0,600.7,583.85,586.1,157583
2020-05-12,584.7,593.6,566.25,570.0,245269
2020-05-13,603.5,603.5,569.1,570.2,343320
2020-05-14,572.0,577.8,566.1,569.6,195110
2020-05-15,571.0,585.0,565.9,570.2,360013
2020-05-18,570.45,604.6,570.45,600.6,647153
2020-05-19,604.0,608.7,590.6,594.8,327867
2020-05-20,595.0,623.95,595.0,620.35,398711
2020-05-21,620.15,626.6,612.7,616.45,209083
2020-05-22,617.95,641.8,610.05,639.0,319554
2020-05-26,640.0,646.8,624.25,627.85,254079
2020-05-27,631.7,637.5,625.9,632.9,162164
2020-05-28,635.9,637.45,626.35,628.3,119160
2020-05-29,635.0,651.0,632.05,647.6,781715
2020-06-01,651.0,652.25,634.8,642.05,224207
2020-06-02,648.95,658.25,636.25,637.45,301936
2020-06-03,646.1,649.4,635.45,641.45,154648
2020-06-04,644.0,665.0,644.0,660.9,316445
2020-06-05,663.0,669.65,649.05,651.1,166955
2020-06-08,655.0,657.7,633.5,635.25,242726
2020-06-09,638.6,654.0,637.1,639.9,274278
2020-06-10,646.6,650.5,639.8,642.5,187784
2020-06-11,644.9,646.9,633.2,634.95,89411
2020-06-12,625.0,645.0,618.85,643.65,169572
2020-06-15,643.0,653.15,637.35,643.35,204307
2020-06-16,646.55,649.5,632.8,637.85,68762
2020-06-17,635.15,643.8,635.15,640.5,90013
2020-06-18,638.0,644.4,636.75,641.55,243713
2020-06-19,652.5,652.5,632.0,637.1,282980
2020-06-22,696.0,696.0,652.0,655.8,1313721
2020-06-23,675.8,675.8,655.6,659.7,315167
2020-06-24,661.0,661.0,628.1,631.65,233107
2020-06-25,632.0,642.0,628.5,635.1,255160
2020-06-26,640.0,643.35,631.6,634.7,196820
2020-06-29,638.4,648.0,636.3,645.05,227283
2020-06-30,645.0,649.35,638.0,640.05,338041
2020-07-01,643.75,643.75,621.5,627.1,166247
2020-07-02,631.9,654.45,625.7,645.8,301543
2020-07-03,652.65,652.65,635.65,638.85,156388
2020-07-06,639.1,644.0,629.8,634.6,271076
2020-07-07,637.0,642.5,635.4,636.4,111825
2020-07-08,644.0,648.0,632.6,634.45,201962
2020-07-09,645.2,645.2,636.5,638.8,272022
2020-07-10,642.5,647.2,636.9,638.65,175314
2020-07-13,641.9,645.9,636.75,638.15,97002
2020-07-14,640.0,644.0,631.45,632.2,499229
2020-07-15,634.9,643.25,633.25,638.15,242690
2020-07-16,640.0,677.0,636.25,674.5,611219
2020-07-17,675.8,696.2,669.55,689.0,798323
2020-07-20,691.4,691.4,672.85,674.3,243870
2020-07-21,677.2,682.0,660.0,661.4,269994
2020-07-22,664.2,677.45,658.0,661.8,295145
2020-07-23,661.75,673.95,661.75,671.55,235096
2020-07-24,672.5,680.65,658.5,665.5,341069
2020-07-27,678.8,678.8,650.55,652.65,285219
2020-07-28,651.9,665.7,644.65,662.7,181633
2020-07-29,663.9,685.5,663.65,681.25,393863
2020-07-30,681.0,699.0,681.0,685.95,223387
2020-07-31,688.7,723.95,687.95,720.3,588402
2020-08-03,725.0,734.0,700.9,710.55,638226
2020-08-04,709.8,718.5,703.5,713.85,324901
2020-08-05,719.3,729.9,716.0,722.55,178059
2020-08-06,728.45,739.2,719.9,731.7,416455
2020-08-07,739.0,739.6,724.75,728.6,254886
2020-08-10,763.4,814.45,751.55,795.65,1853181
2020-08-11,800.0,802.6,768.9,778.7,587770
2020-08-12,776.0,776.95,755.5,762.2,328507
2020-08-13,766.0,782.95,754.5,760.4,566780
2020-08-14,762.0,787.55,753.3,771.8,723641
2020-08-17,779.95,780.4,765.45,771.45,300386
2020-08-18,776.7,779.8,763.1,764.65,176705
2020-08-19,773.0,773.0,757.0,758.45,184993
2020-08-20,758.45,771.6,758.45,762.65,361662
2020-08-21,769.95,770.75,759.1,761.15,160283
2020-08-24,764.0,766.05,750.4,751.95,205565
2020-08-25,755.0,757.5,745.4,747.5,264639
2020-08-26,753.65,753.8,744.8,747.95,100830
2020-08-27,749.65,763.7,749.65,756.05,185433
2020-08-28,760.0,771.0,747.1,748.8,217554
2020-08-31,750.1,755.35,706.3,712.1,348070
2020-09-01,710.1,740.9,710.1,737.25,165882
2020-09-02,730.25,748.35,729.7,737.9,201360
2020-09-03,740.0,745.85,735.0,738.6,105329
2020-09-04,729.0,750.0,717.05,724.7,325727
2020-09-07,725.75,733.8,707.15,716.65,232204
2020-09-08,721.9,726.55,704.55,708.35,127923
2020-09-09,701.5,734.8,701.5,727.8,349106
2020-09-10,729.9,735.6,719.3,727.35,140957
2020-09-11,728.95,731.0,720.35,725.5,84978
2020-09-14,726.5,730.35,717.95,721.75,103232
2020-09-15,720.0,753.25,720.0,742.3,532099
2020-09-16,749.0,756.2,732.25,752.7,191284
2020-09-17,753.0,761.55,746.65,752.05,451451
2020-09-18,776.25,819.0,775.95,806.85,1481029
2020-09-21,806.85,811.4,762.1,767.7,506235
2020-09-22,779.9,787.65,755.05,778.2,561769
2020-09-23,785.0,785.0,762.05,766.9,746423
2020-09-24,765.8,766.25,729.65,732.8,244392
2020-09-25,744.0,776.6,740.55,770.2,425377
2020-09-28,772.0,778.0,755.75,774.65,290151
2020-09-29,776.05,786.0,759.65,762.25,152242
2020-09-30,762.1,794.65,761.0,774.75,400212
2020-10-01,771.0,781.2,765.75,773.1,143240
2020-10-05,776.0,783.65,762.4,779.1,176347
2020-10-06,783.45,787.7,777.05,780.2,167500
2020-10-07,778.2,790.2,771.3,773.65,1356131
2020-10-08,774.95,814.95,774.95,811.4,561930
2020-10-09,814.0,825.0,800.25,803.3,327936
2020-10-12,806.0,819.3,800.3,814.7,229134
2020-10-13,810.0,829.0,778.75,788.25,419451
2020-10-14,789.0,794.0,766.8,781.4,241665
2020-10-15,776.0,787.8,762.95,768.45,133140
2020-10-16,768.5,787.15,758.35,782.1,315000
2020-10-19,782.1,782.8,762.2,763.85,107787
2020-10-20,763.85,774.3,756.45,764.05,220330
2020-10-21,782.8,782.8,756.7,767.55,176932
2020-10-22,767.0,767.0,744.15,757.35,213844
2020-10-23,764.0,774.4,755.1,756.85,187184
2020-10-26,759.35,763.95,742.5,745.05,140663
2020-10-27,746.25,773.0,746.25,770.45,135092
2020-10-28,771.0,779.5,762.25,765.15,217559
2020-10-29,766.1,774.5,757.15,761.9,127313
2020-10-30,762.1,767.4,746.4,754.1,77383
2020-11-02,758.0,762.45,744.6,750.95,73947
2020-11-03,751.05,770.3,751.05,759.65,122424
2020-11-04,759.8,783.85,758.0,781.25,467119
2020-11-05,783.05,796.15,778.05,793.85,327192
2020-11-06,796.5,801.85,786.6,789.9,233050
2020-11-09,797.0,805.0,752.4,762.6,504082
2020-11-10,770.0,770.0,706.45,717.7,709424
2020-11-11,725.0,745.3,719.0,742.1,806003
2020-11-12,743.0,758.7,733.95,739.9,289011
2020-11-13,741.35,750.7,740.5,744.5,360740
2020-11-14,750.0,750.0,743.9,746.25,51582
2020-11-17,748.0,751.8,734.2,742.5,281312
2020-11-18,745.0,751.65,733.75,743.35,289607
2020-11-19,743.35,751.5,738.0,741.9,308696
2020-11-20,742.9,748.4,732.5,739.9,157820
2020-11-23,741.0,758.1,739.55,746.1,513867
2020-11-24,750.0,752.05,741.6,748.55,137644
2020-11-25,751.0,754.0,728.3,731.35,370233
2020-11-26,732.1,741.0,727.0,738.05,234960
2020-11-27,741.7,748.75,735.35,744.65,264919
2020-12-01,750.35,759.95,746.65,755.55,179065
2020-12-02,756.5,760.9,751.15,758.15,128677
2020-12-03,759.95,764.85,756.35,762.0,131190
2020-12-04,762.15,770.3,757.15,766.6,147585
2020-12-07,767.5,782.3,767.15,772.45,194731
2020-12-08,779.7,779.7,758.45,765.9,115536
2020-12-09,765.95,773.5,759.65,762.25,113420
2020-12-10,767.0,767.5,755.7,762.9,106536
2020-12-11,766.4,766.4,753.0,755.9,149744
2020-12-14,772.0,792.8,772.0,789.25,816022
2020-12-15,791.0,798.0,779.85,781.7,279985
2020-12-16,787.0,789.6,782.5,786.65,152486
2020-12-17,787.5,795.0,781.55,783.2,139468
2020-12-18,785.0,795.7,781.5,793.9,254398
2020-12-21,791.9,816.75,760.0,778.05,738644
2020-12-22,778.05,798.35,760.65,795.35,270217
2020-12-23,798.0,827.2,792.45,824.25,411323
2020-12-24,830.05,835.0,815.5,833.45,239457
2020-12-28,836.0,838.95,825.35,830.05,178840
2020-12-29,831.0,835.55,818.0,827.65,101538
2020-12-30,834.55,834.55,816.3,823.65,80451
2020-12-31,831.0,833.25,817.05,819.85,139360
2021-01-01,823.35,828.85,821.0,826.45,52768
2021-01-04,829.2,837.0,826.9,832.25,117459
2021-01-05,832.0,843.5,825.0,827.2,211015
2021-01-06,830.0,834.15,815.35,825.0,116434
2021-01-07,829.5,829.5,817.85,826.35,130269
2021-01-08,826.0,846.0,826.0,838.35,178920
2021-01-11,839.5,860.0,832.6,856.55,177950
2021-01-12,859.5,869.65,841.0,843.15,143825
2021-01-13,845.0,851.95,832.55,841.4,165177
2021-01-14,840.1,847.65,829.3,840.5,76153
2021-01-15,841.45,845.1,821.0,823.55,84975
2021-01-18,823.7,826.75,796.35,801.3,108074
2021-01-19,804.5,824.95,803.0,822.35,101936
2021-01-20,823.9,834.55,822.5,832.6,59398
2021-01-21,838.0,839.2,809.25,813.0,103263
2021-01-22,818.2,822.4,798.5,808.05,114898
2021-01-25,808.55,857.0,808.55,837.1,331290
2021-01-27,842.9,855.95,825.55,842.1,300630
2021-01-28,834.0,848.7,826.0,841.55,130590
2021-01-29,845.1,850.05,821.15,825.6,212660
2021-02-01,818.5,830.95,785.55,805.55,349927
2021-02-02,810.0,826.9,801.95,821.95,293558
2021-02-03,826.9,878.55,824.3,849.1,640082
2021-02-04,842.0,856.05,832.4,834.45,190188
2021-02-05,842.7,854.55,831.35,847.6,234346
2021-02-08,848.1,859.25,841.55,847.55,164668
2021-02-09,848.0,856.8,839.0,842.5,167955
2021-02-10,849.4,866.85,841.3,863.55,227750
2021-02-11,866.0,874.55,856.6,859.8,211815
2021-02-12,859.8,864.15,845.5,849.3,142279
2021-02-15,852.9,856.25,842.5,844.45,112462
2021-02-16,842.0,852.0,841.75,848.25,120343
2021-02-17,850.0,853.95,832.6,835.8,78820
2021-02-18,834.05,843.45,822.55,824.9,146614
2021-02-19,829.9,829.9,799.35,807.3,119859
2021-02-22,807.55,817.4,786.35,793.15,167169
2021-02-23,793.15,803.0,788.6,790.9,121577
2021-02-24,795.0,798.15,740.0,789.55,727754
2021-02-25,792.35,815.0,790.35,809.1,583370
2021-02-26,806.7,820.35,780.2,786.55,395970
2021-03-01,807.7,807.7,782.05,789.5,117960
2021-03-02,795.0,814.9,790.55,812.1,319257
2021-03-03,816.0,818.0,807.85,812.3,141127
2021-03-04,810.0,817.6,804.25,806.2,305713
2021-03-05,806.2,811.75,800.75,805.45,62194
2021-03-08,806.2,819.0,806.0,808.2,183499
2021-03-09,809.0,816.55,792.5,797.7,95820
2021-03-10,803.1,814.45,802.95,812.2,120392
2021-03-12,812.3,817.6,802.05,806.2,84019
2021-03-15,800.0,808.0,790.25,805.3,84247
2021-03-16,801.0,808.35,787.15,792.6,72366
2021-03-17,793.0,795.6,770.05,772.85,124931
2021-03-18,778.45,778.45,751.0,754.9,162711
2021-03-19,753.0,767.1,738.25,760.5,114693
2021-03-22,763.0,781.8,760.0,772.8,113754
2021-03-23,779.0,779.0,768.4,776.3,116958
2021-03-24,774.0,798.7,774.0,792.65,289172
2021-03-25,795.3,802.15,783.75,787.45,163423
2021-03-26,790.0,796.95,781.5,787.85,120136
2021-03-30,788.0,815.6,788.0,812.45,234787
2021-03-31,812.2,823.65,805.3,815.25,151000
2021-04-01,822.0,823.8,811.8,818.3,85178
2021-04-05,822.0,826.9,806.2,819.35,79237
2021-04-06,825.0,839.85,823.0,836.2,212680
2021-04-07,836.2,844.7,828.75,840.6,165275
2021-04-08,843.5,850.05,840.1,841.75,291193
2021-04-09,843.0,892.0,836.75,882.3,350074
2021-04-12,893.0,940.0,879.85,903.0,1275999
2021-04-13,928.0,932.4,878.25,885.2,645614
2021-04-15,900.0,925.15,882.6,914.2,564291
2021-04-16,920.0,944.4,910.2,938.7,453759
2021-04-19,943.0,954.2,924.25,946.6,964569
2021-04-20,960.0,966.0,941.05,949.3,618043
2021-04-22,959.45,963.35,939.0,944.35,437836
2021-04-23,945.95,953.05,923.0,935.5,457548
2021-04-26,935.5,940.0,870.0,900.4,488757
2021-04-27,915.0,919.8,901.05,912.25,270281
2021-04-28,918.25,918.25,903.0,910.45,301046
2021-04-29,911.05,917.2,904.05,906.5,309267
2021-04-30,904.0,920.6,901.2,911.3,277715
2021-05-03,919.0,924.0,906.45,909.55,356052
2021-05-04,914.0,914.0,876.1,878.55,321884
2021-05-05,885.0,899.0,869.55,888.7,657014
2021-05-06,910.0,916.5,881.0,883.8,922719
2021-05-07,894.45,895.1,877.6,882.95,274097
2021-05-10,890.2,906.0,877.7,900.25,731851
2021-05-11,901.0,905.95,888.5,890.75,349503
2021-05-12,890.75,906.75,884.85,898.7,339229
2021-05-14,909.0,920.95,901.0,904.1,790000
2021-05-17,899.45,905.0,870.0,881.05,708090
2021-05-18,888.7,888.7,878.5,884.15,235308
2021-05-19,890.0,905.95,883.65,904.05,344237
2021-05-20,906.0,928.0,905.0,924.6,1016605
2021-05-21,931.55,935.0,922.05,926.85,401798
2021-05-24,930.0,945.4,926.3,930.7,305995
2021-05-25,944.0,944.0,930.0,935.85,153241
2021-05-26,942.0,951.55,938.9,945.1,349123
2021-05-27,947.0,948.75,934.15,942.5,129214
2021-05-28,937.1,947.0,930.55,934.5,146822
2021-05-31,934.5,950.8,923.65,949.15,247805
2021-06-01,954.0,958.0,943.7,946.4,102185
2021-06-02,949.0,960.5,945.3,954.55,128322
2021-06-03,957.0,960.0,946.1,948.5,79145
2021-06-04,948.5,951.25,936.35,946.55,198083
2021-06-07,950.15,951.0,937.55,940.5,138362
2021-06-08,940.0,954.85,931.7,953.35,215822
2021-06-09,955.3,975.0,950.85,958.5,400375
2021-06-10,959.0,975.0,959.0,974.4,176405
2021-06-11,974.5,982.05,965.45,967.75,153958
2021-06-14,969.0,979.0,956.85,976.2,102704
2021-06-15,977.9,978.65,967.3,969.6,664512
2021-06-16,969.6,971.0,954.0,956.6,55266
2021-06-17,954.0,959.6,943.5,950.9,155189
2021-06-18,950.3,967.45,945.55,960.25,144164
2021-06-21,959.0,962.35,950.5,960.0,76993
2021-06-22,960.0,961.75,949.45,955.65,164575
2021-06-23,955.65,965.8,954.5,957.8,644460
2021-06-24,956.0,957.8,944.3,950.5,113498
2021-06-25,950.9,960.4,949.2,956.55,91391
2021-06-28,961.0,971.0,959.15,962.65,96459
2021-06-29,960.2,988.75,960.2,979.05,269699
2021-06-30,994.0,997.2,969.05,971.95,365632
2021-07-01,980.0,980.0,966.95,978.25,123818
2021-07-02,980.1,985.65,974.9,979.1,121589
2021-07-05,980.0,984.1,973.1,974.8,69619
2021-07-06,974.8,976.0,964.65,968.8,66155
2021-07-07,966.1,968.85,961.2,965.6,32507
2021-07-08,966.0,967.35,945.3,950.7,88565
2021-07-09,951.0,965.15,949.3,959.65,83614
2021-07-12,963.0,967.9,956.0,959.55,243289
2021-07-13,964.0,969.4,956.55,965.8,50988
2021-07-14,962.0,978.05,961.45,977.0,114765
2021-07-15,977.65,980.85,972.0,973.35,31507
2021-07-16,974.55,989.95,973.85,977.2,83022
2021-07-19,974.7,983.4,971.45,973.65,254704
2021-07-20,978.0,978.0,952.55,955.2,48795
2021-07-22,951.5,960.0,946.5,949.6,55122
2021-07-23,950.3,957.5,947.1,948.0,31803
2021-07-26,948.5,959.8,948.1,950.65,33999
2021-07-27,953.7,955.7,909.15,913.2,170481
2021-07-28,924.4,924.4,887.1,890.05,193944
2021-07-29,894.0,903.95,872.1,882.3,195896
2021-07-30,883.0,930.0,875.4,920.3,349527
2021-08-02,925.95,933.05,913.5,921.8,305587
2021-08-03,921.8,929.5,918.3,927.25,141362
